customer_id,customer_name,email,age,gender,state,city,pincode,registration_date,income_bracket,customer_type,is_prime_member,preferred_category,acquisition_source
CUST02755,Vikram Verma,user2755@email.com,33,Male,Maharashtra,Mumbai,539916,2019-12-11,3-6L,Premium,0,Toys & Games,Paid Ads
CUST02756,Ishaan Pillai,user2756@email.com,34,Female,Uttar Pradesh,Varanasi,257717,2021-07-21,6-10L,New,0,Office Supplies,Paid Ads
CUST02757,Sanjay Reddy,user2757@email.com,34,Female,Punjab,Amritsar,904982,2020-07-14,3-6L,Regular,0,Fashion,Social Media
CUST02758,Divya Mishra,user2758@email.com,53,Male,Karnataka,Belgaum,542066,2019-01-29,6-10L,New,0,Electronics,Social Media
CUST02759,Rahul Gupta,user2759@email.com,60,Male,Rajasthan,Ajmer,346423,2018-05-05,<3L,Regular,1,Books,Email Campaign
CUST02760,Ananya Singh,user2760@email.com,37,Female,Andhra Pradesh,Visakhapatnam,463253,2019-02-03,<3L,Regular,0,Electronics,Email Campaign
CUST02761,Rahul Patel,user2761@email.com,34,Male,Rajasthan,Jaipur,338516,2023-12-22,<3L,Regular,1,Electronics,Email Campaign
CUST02762,Arjun Mehta,user2762@email.com,38,Male,Gujarat,Rajkot,760865,2018-04-16,3-6L,New,1,Grocery,Organic Search
CUST02763,Varun Sharma,user2763@email.com,36,Female,Haryana,Faridabad,159469,2022-05-18,6-10L,Regular,1,Fashion,App Store
CUST02764,Rahul Pillai,user2764@email.com,28,Female,Karnataka,Mangaluru,829149,2023-11-23,<3L,Regular,0,Fashion,Organic Search
CUST02765,Pooja Mishra,user2765@email.com,33,Female,Telangana,Karimnagar,314029,2023-10-22,<3L,VIP,1,Sports & Fitness,Paid Ads
CUST02766,Sanjay Shah,user2766@email.com,22,Male,Bihar,Darbhanga,629794,2022-02-26,10-20L,Regular,0,Toys & Games,Social Media
CUST02767,Pooja Trivedi,user2767@email.com,38,Male,Rajasthan,Jaipur,276777,2018-03-02,3-6L,Premium,0,Automotive,Paid Ads
CUST02768,Aarav Patel,user2768@email.com,28,Female,Punjab,Ludhiana,471574,2021-07-25,10-20L,Regular,1,Electronics,Social Media
CUST02769,Vikram Agarwal,user2769@email.com,26,Female,West Bengal,Howrah,480496,2018-10-18,3-6L,Premium,0,Fashion,Social Media
CUST02770,Vikram Kumar,user2770@email.com,52,Female,Telangana,Nizamabad,909973,2018-05-02,10-20L,Regular,1,Books,Referral
CUST02771,Manoj Mehta,user2771@email.com,57,Male,Andhra Pradesh,Tirupati,976027,2020-06-02,3-6L,Premium,0,Grocery,Referral
CUST02772,Kavya Singh,user2772@email.com,47,Female,Madhya Pradesh,Gwalior,805766,2018-02-26,<3L,Regular,0,Fashion,Organic Search
CUST02773,Ananya Singh,user2773@email.com,42,Female,Uttar Pradesh,Allahabad,137043,2018-04-10,6-10L,Regular,1,Books,Organic Search
CUST02774,Sanjay Reddy,user2774@email.com,58,Male,Tamil Nadu,Chennai,387385,2021-04-21,6-10L,Regular,0,Books,Organic Search
CUST02775,Aditi Iyer,user2775@email.com,38,Female,Rajasthan,Jodhpur,674861,2021-02-02,<3L,VIP,1,Beauty & Health,App Store
CUST02776,Ishaan Banerjee,user2776@email.com,54,Other,West Bengal,Durgapur,543828,2021-03-01,3-6L,Premium,1,Office Supplies,Organic Search
CUST02777,Aditya Pillai,user2777@email.com,30,Male,Haryana,Hisar,421425,2022-12-29,6-10L,Premium,0,Grocery,Organic Search
CUST02778,Ananya Malhotra,user2778@email.com,29,Female,Punjab,Chandigarh,691586,2021-11-11,6-10L,Regular,1,Automotive,Referral
CUST02779,Rajesh Malhotra,user2779@email.com,54,Female,Rajasthan,Kota,994617,2018-01-09,3-6L,New,0,Toys & Games,Social Media
CUST02780,Sunita Agarwal,user2780@email.com,59,Female,Telangana,Karimnagar,302906,2023-09-17,>20L,New,0,Sports & Fitness,Referral
CUST02781,Sneha Kumar,user2781@email.com,28,Female,Uttar Pradesh,Agra,122986,2019-02-02,3-6L,VIP,1,Home & Kitchen,Organic Search
CUST02782,Nisha Malhotra,user2782@email.com,41,Male,Uttar Pradesh,Agra,353361,2021-08-04,10-20L,Regular,0,Sports & Fitness,Social Media
CUST02783,Ishaan Mehta,user2783@email.com,41,Male,Kerala,Kollam,241866,2018-11-09,6-10L,Regular,0,Automotive,Social Media
CUST02784,Pooja Verma,user2784@email.com,23,Female,West Bengal,Siliguri,587434,2019-03-21,3-6L,New,0,Beauty & Health,App Store
CUST02785,Riya Pandey,user2785@email.com,50,Female,Delhi,Noida,380058,2023-09-12,10-20L,VIP,0,Sports & Fitness,Email Campaign
CUST02786,Ananya Trivedi,user2786@email.com,26,Male,Bihar,Muzaffarpur,369522,2018-05-24,10-20L,Regular,0,Books,Organic Search
CUST02787,Isha Gupta,user2787@email.com,38,Male,West Bengal,Howrah,740535,2022-08-25,<3L,VIP,0,Automotive,Organic Search
CUST02788,Mihir Mishra,user2788@email.com,55,Male,Tamil Nadu,Chennai,763089,2021-05-24,6-10L,New,0,Books,Social Media
CUST02789,Aditya Iyer,user2789@email.com,38,Male,Andhra Pradesh,Visakhapatnam,907900,2021-02-15,<3L,Premium,0,Toys & Games,Paid Ads
CUST02790,Rajesh Kumar,user2790@email.com,30,Male,Madhya Pradesh,Indore,806444,2022-07-20,6-10L,Regular,1,Fashion,Social Media
CUST02791,Sunita Gupta,user2791@email.com,51,Female,Gujarat,Ahmedabad,456053,2022-07-24,6-10L,New,0,Electronics,Referral
CUST02792,Anjali Banerjee,user2792@email.com,18,Male,Telangana,Hyderabad,906180,2020-09-19,<3L,Regular,1,Home & Kitchen,Paid Ads
CUST02793,Kavya Verma,user2793@email.com,50,Female,Tamil Nadu,Salem,768988,2020-07-17,<3L,Premium,0,Office Supplies,Email Campaign
CUST02794,Shreya Shah,user2794@email.com,44,Male,Delhi,Faridabad,923544,2023-08-05,3-6L,Regular,1,Grocery,App Store
CUST02795,Ananya Trivedi,user2795@email.com,50,Female,West Bengal,Durgapur,260952,2021-10-14,>20L,VIP,0,Toys & Games,Organic Search
CUST02796,Aarav Patel,user2796@email.com,55,Female,Rajasthan,Udaipur,585665,2023-05-20,10-20L,Regular,0,Electronics,Paid Ads
CUST02797,Rahul Nair,user2797@email.com,34,Male,Punjab,Chandigarh,592433,2018-12-15,<3L,Premium,0,Office Supplies,Paid Ads
CUST02798,Varun Singh,user2798@email.com,42,Other,Rajasthan,Jodhpur,698438,2020-02-16,<3L,Premium,0,Grocery,Social Media
CUST02799,Manoj Rao,user2799@email.com,55,Male,Maharashtra,Thane,619055,2023-03-29,<3L,Regular,1,Automotive,Social Media
CUST02800,Pooja Malhotra,user2800@email.com,46,Female,West Bengal,Howrah,952036,2022-08-28,10-20L,Premium,1,Office Supplies,Email Campaign
CUST02801,Yash Verma,user2801@email.com,59,Female,Telangana,Warangal,653038,2019-08-25,6-10L,Regular,1,Grocery,Paid Ads
CUST02802,Isha Mishra,user2802@email.com,50,Male,Telangana,Nizamabad,772249,2020-11-06,<3L,Regular,0,Sports & Fitness,Organic Search
CUST02803,Tanvi Banerjee,user2803@email.com,22,Female,Delhi,Ghaziabad,231296,2020-11-10,>20L,Premium,1,Office Supplies,Paid Ads
CUST02804,Utkarsh Sharma,user2804@email.com,38,Female,Uttar Pradesh,Kanpur,617391,2021-01-02,>20L,New,0,Books,Social Media
CUST02805,Rohit Shah,user2805@email.com,53,Female,West Bengal,Asansol,647027,2019-12-19,3-6L,Premium,0,Office Supplies,Referral
CUST02806,Aditi Mehta,user2806@email.com,20,Male,Tamil Nadu,Madurai,105708,2022-06-14,<3L,Regular,1,Books,App Store
CUST02807,Ishaan Nair,user2807@email.com,56,Female,West Bengal,Durgapur,593945,2019-06-11,6-10L,Premium,0,Toys & Games,Referral
CUST02808,Varun Banerjee,user2808@email.com,21,Male,Punjab,Chandigarh,905868,2019-10-03,10-20L,Regular,1,Office Supplies,Organic Search
CUST02809,Aditi Mehta,user2809@email.com,46,Female,Kerala,Kollam,567170,2019-07-17,3-6L,Premium,1,Grocery,Social Media
CUST02810,Anjali Kumar,user2810@email.com,36,Male,Punjab,Chandigarh,797331,2023-06-20,3-6L,Premium,1,Toys & Games,App Store
CUST02811,Aarav Kumar,user2811@email.com,38,Male,Kerala,Kozhikode,532206,2020-01-03,<3L,Regular,0,Fashion,Organic Search
CUST02812,Sunita Verma,user2812@email.com,43,Male,Karnataka,Mysuru,401377,2019-03-25,6-10L,Regular,1,Sports & Fitness,Organic Search
CUST02813,Vikram Verma,user2813@email.com,60,Male,Andhra Pradesh,Nellore,894354,2023-08-06,<3L,New,0,Grocery,Organic Search
CUST02814,Siddharth Rao,user2814@email.com,45,Male,Kerala,Kollam,774060,2019-03-20,>20L,VIP,0,Home & Kitchen,Organic Search
CUST02815,Rohit Banerjee,user2815@email.com,58,Male,Rajasthan,Jodhpur,181257,2023-12-19,10-20L,Regular,0,Home & Kitchen,Social Media
CUST02816,Arjun Joshi,user2816@email.com,47,Female,Haryana,Panipat,272385,2023-10-23,<3L,New,0,Automotive,Organic Search
CUST02817,Sunita Joshi,user2817@email.com,28,Female,Andhra Pradesh,Nellore,842202,2022-06-28,10-20L,Regular,0,Home & Kitchen,Organic Search
CUST02818,Aditya Banerjee,user2818@email.com,26,Male,Punjab,Jalandhar,419566,2023-01-18,3-6L,New,1,Beauty & Health,Referral
CUST02819,Riya Trivedi,user2819@email.com,41,Female,Rajasthan,Ajmer,990934,2023-03-22,10-20L,New,0,Home & Kitchen,Organic Search
CUST02820,Shreya Rao,user2820@email.com,54,Female,West Bengal,Howrah,695768,2022-07-06,<3L,New,0,Books,Organic Search
CUST02821,Vikram Pandey,user2821@email.com,57,Male,Gujarat,Ahmedabad,864261,2022-03-21,<3L,VIP,1,Toys & Games,Paid Ads
CUST02822,Deepika Pillai,user2822@email.com,46,Female,Telangana,Hyderabad,874872,2020-01-15,3-6L,Premium,0,Beauty & Health,Paid Ads
CUST02823,Nisha Sharma,user2823@email.com,29,Male,Karnataka,Bengaluru,787823,2023-11-15,6-10L,Premium,0,Fashion,Paid Ads
CUST02824,Rahul Banerjee,user2824@email.com,24,Female,Uttar Pradesh,Kanpur,648937,2019-04-21,>20L,New,0,Automotive,Email Campaign
CUST02825,Riya Sharma,user2825@email.com,39,Female,Haryana,Faridabad,217538,2018-07-02,<3L,New,1,Automotive,Referral
CUST02826,Ananya Rao,user2826@email.com,22,Female,Karnataka,Mysuru,411689,2018-05-22,6-10L,VIP,0,Fashion,Organic Search
CUST02827,Rohit Kumar,user2827@email.com,42,Male,Uttar Pradesh,Lucknow,622714,2018-04-02,3-6L,Premium,0,Fashion,Email Campaign
CUST02828,Divya Agarwal,user2828@email.com,32,Female,Bihar,Gaya,198587,2019-11-03,3-6L,VIP,0,Toys & Games,Paid Ads
CUST02829,Deepika Pillai,user2829@email.com,22,Male,West Bengal,Siliguri,835243,2020-02-27,10-20L,New,0,Grocery,Referral
CUST02830,Meera Nair,user2830@email.com,35,Male,Telangana,Hyderabad,114658,2018-01-19,>20L,Premium,0,Home & Kitchen,Email Campaign
CUST02831,Akash Pandey,user2831@email.com,31,Male,Uttar Pradesh,Lucknow,687299,2019-05-27,3-6L,New,0,Beauty & Health,Organic Search
CUST02832,Sanjay Verma,user2832@email.com,22,Male,Tamil Nadu,Trichy,722901,2023-01-27,>20L,Premium,0,Fashion,Referral
CUST02833,Aditi Nair,user2833@email.com,52,Female,Rajasthan,Kota,790654,2023-12-26,3-6L,VIP,0,Fashion,Email Campaign
CUST02834,Deepika Iyer,user2834@email.com,50,Female,Rajasthan,Jodhpur,509012,2020-03-16,3-6L,Regular,1,Toys & Games,Organic Search
CUST02835,Deepika Patel,user2835@email.com,24,Male,Rajasthan,Udaipur,514774,2023-12-17,3-6L,Premium,0,Home & Kitchen,Paid Ads
CUST02836,Utkarsh Rao,user2836@email.com,26,Female,Tamil Nadu,Coimbatore,931169,2020-01-27,6-10L,Regular,1,Fashion,Organic Search
CUST02837,Riya Patel,user2837@email.com,21,Female,Telangana,Khammam,628822,2019-04-01,<3L,Premium,1,Home & Kitchen,Paid Ads
CUST02838,Priya Singh,user2838@email.com,48,Male,Madhya Pradesh,Bhopal,125880,2023-05-07,6-10L,Regular,0,Home & Kitchen,Referral
CUST02839,Utkarsh Rao,user2839@email.com,40,Male,Maharashtra,Nagpur,595336,2020-03-17,10-20L,New,0,Automotive,Social Media
CUST02840,Karan Nair,user2840@email.com,19,Male,Uttar Pradesh,Kanpur,150537,2020-06-27,6-10L,Regular,0,Sports & Fitness,App Store
CUST02841,Siddharth Banerjee,user2841@email.com,36,Male,Madhya Pradesh,Bhopal,856434,2019-03-01,3-6L,Premium,0,Grocery,Social Media
CUST02842,Shreya Malhotra,user2842@email.com,37,Male,Telangana,Warangal,906270,2018-05-07,10-20L,New,0,Beauty & Health,Referral
CUST02843,Nisha Trivedi,user2843@email.com,35,Female,West Bengal,Kolkata,559808,2021-07-11,>20L,Premium,0,Office Supplies,Social Media
CUST02844,Akash Kumar,user2844@email.com,20,Male,West Bengal,Howrah,175284,2023-05-21,6-10L,VIP,1,Electronics,Organic Search
CUST02845,Sanjay Singh,user2845@email.com,52,Female,Kerala,Thrissur,960277,2018-05-29,6-10L,New,0,Fashion,Organic Search
CUST02846,Aarav Patel,user2846@email.com,23,Male,Karnataka,Belgaum,299017,2023-11-06,<3L,New,0,Automotive,Email Campaign
CUST02847,Pooja Sharma,user2847@email.com,37,Male,Andhra Pradesh,Tirupati,953799,2018-10-29,3-6L,New,0,Beauty & Health,Paid Ads
CUST02848,Amit Nair,user2848@email.com,30,Male,Kerala,Thrissur,940800,2023-03-03,3-6L,Premium,0,Fashion,Email Campaign
CUST02849,Arjun Verma,user2849@email.com,18,Male,Tamil Nadu,Trichy,430592,2023-05-07,3-6L,Regular,0,Home & Kitchen,App Store
CUST02850,Aditya Mehta,user2850@email.com,32,Female,Uttar Pradesh,Lucknow,325954,2018-02-01,6-10L,Premium,1,Grocery,Referral
CUST02851,Siddharth Agarwal,user2851@email.com,28,Female,Kerala,Kollam,562870,2021-09-30,<3L,Regular,1,Home & Kitchen,Paid Ads
CUST02852,Ishaan Mehta,user2852@email.com,37,Male,Bihar,Muzaffarpur,391683,2022-02-16,10-20L,VIP,1,Automotive,Email Campaign
CUST02853,Vikram Iyer,user2853@email.com,44,Male,Madhya Pradesh,Bhopal,452961,2020-01-25,6-10L,Regular,1,Grocery,Social Media
CUST02854,Nisha Iyer,user2854@email.com,55,Male,Maharashtra,Mumbai,480419,2019-05-07,3-6L,New,1,Beauty & Health,Referral
CUST02855,Manoj Mishra,user2855@email.com,52,Male,Tamil Nadu,Coimbatore,180276,2018-12-25,3-6L,Regular,0,Beauty & Health,Organic Search
CUST02856,Ishaan Pillai,user2856@email.com,60,Male,West Bengal,Durgapur,336700,2022-07-10,3-6L,Regular,1,Books,Email Campaign
CUST02857,Aditya Reddy,user2857@email.com,51,Male,Tamil Nadu,Coimbatore,663423,2023-12-04,6-10L,Regular,0,Beauty & Health,Referral
CUST02858,Utkarsh Shah,user2858@email.com,21,Male,Maharashtra,Thane,373730,2021-09-30,10-20L,Regular,0,Electronics,Social Media
CUST02859,Aarav Pandey,user2859@email.com,49,Female,Tamil Nadu,Salem,508882,2019-09-30,3-6L,New,0,Toys & Games,Email Campaign
CUST02860,Ananya Nair,user2860@email.com,52,Female,Delhi,Noida,229403,2020-11-07,3-6L,Premium,0,Home & Kitchen,Referral
CUST02861,Ishaan Banerjee,user2861@email.com,24,Female,Karnataka,Bengaluru,916652,2019-06-15,3-6L,Premium,0,Office Supplies,Paid Ads
CUST02862,Karan Pillai,user2862@email.com,52,Male,Maharashtra,Thane,185627,2020-12-13,>20L,Premium,0,Fashion,Organic Search
CUST02863,Ishaan Agarwal,user2863@email.com,53,Female,Tamil Nadu,Salem,587077,2023-04-07,3-6L,Regular,1,Beauty & Health,Email Campaign
CUST02864,Yash Singh,user2864@email.com,27,Male,Andhra Pradesh,Visakhapatnam,419173,2022-11-03,6-10L,Regular,0,Automotive,Social Media
CUST02865,Rohit Pandey,user2865@email.com,45,Female,Delhi,New Delhi,984117,2021-09-04,3-6L,Regular,0,Automotive,Organic Search
CUST02866,Mihir Iyer,user2866@email.com,31,Female,Telangana,Hyderabad,251284,2018-06-11,<3L,VIP,1,Grocery,Referral
CUST02867,Pooja Shah,user2867@email.com,59,Male,Haryana,Hisar,299482,2020-05-27,3-6L,New,0,Books,Paid Ads
CUST02868,Isha Agarwal,user2868@email.com,34,Female,Punjab,Amritsar,678810,2022-01-25,10-20L,Regular,1,Electronics,Organic Search
CUST02869,Aditya Kumar,user2869@email.com,53,Female,Haryana,Panipat,781595,2020-10-17,6-10L,Premium,1,Automotive,App Store
CUST02870,Deepika Mishra,user2870@email.com,22,Female,Madhya Pradesh,Bhopal,379888,2018-01-03,>20L,Regular,0,Grocery,Referral
CUST02871,Nisha Reddy,user2871@email.com,29,Female,Haryana,Rohtak,505801,2022-12-19,10-20L,Regular,0,Electronics,Referral
CUST02872,Deepika Patel,user2872@email.com,28,Male,Maharashtra,Pune,968317,2023-12-12,6-10L,Regular,0,Office Supplies,Email Campaign
CUST02873,Aarav Trivedi,user2873@email.com,18,Male,Delhi,New Delhi,655905,2021-06-12,6-10L,Regular,0,Electronics,Referral
CUST02874,Divya Malhotra,user2874@email.com,59,Female,Tamil Nadu,Chennai,150980,2018-06-03,3-6L,New,1,Electronics,Organic Search
CUST02875,Manoj Banerjee,user2875@email.com,22,Male,Kerala,Thiruvananthapuram,919070,2018-07-10,6-10L,Regular,1,Grocery,Social Media
CUST02876,Nisha Mehta,user2876@email.com,52,Male,Telangana,Khammam,845261,2022-06-14,3-6L,New,0,Toys & Games,Email Campaign
CUST02877,Varun Pandey,user2877@email.com,45,Male,Tamil Nadu,Salem,406632,2022-10-23,>20L,Regular,0,Office Supplies,Paid Ads
CUST02878,Siddharth Verma,user2878@email.com,52,Female,Kerala,Thiruvananthapuram,926426,2020-03-31,<3L,Regular,0,Office Supplies,Social Media
CUST02879,Shreya Mishra,user2879@email.com,37,Male,Rajasthan,Jodhpur,999431,2022-06-16,3-6L,Premium,0,Sports & Fitness,Referral
CUST02880,Meera Singh,user2880@email.com,55,Male,Punjab,Amritsar,391063,2021-09-13,>20L,Regular,1,Beauty & Health,Organic Search
CUST02881,Anjali Patel,user2881@email.com,39,Female,Maharashtra,Pune,247956,2019-12-27,>20L,Regular,0,Toys & Games,Organic Search
CUST02882,Aarav Gupta,user2882@email.com,42,Male,Karnataka,Hubli,262993,2019-10-24,6-10L,Premium,0,Office Supplies,Organic Search
CUST02883,Kavya Agarwal,user2883@email.com,33,Male,Telangana,Hyderabad,753424,2022-07-22,3-6L,New,0,Grocery,Social Media
CUST02884,Sunita Banerjee,user2884@email.com,38,Male,Punjab,Jalandhar,565638,2023-09-18,>20L,Premium,0,Automotive,Social Media
CUST02885,Divya Sharma,user2885@email.com,36,Female,West Bengal,Kolkata,301700,2021-07-31,6-10L,Regular,0,Electronics,Paid Ads
CUST02886,Sneha Malhotra,user2886@email.com,54,Female,Madhya Pradesh,Jabalpur,825706,2020-12-13,6-10L,Regular,1,Automotive,Referral
CUST02887,Ishaan Kumar,user2887@email.com,33,Male,Andhra Pradesh,Nellore,725259,2020-02-10,10-20L,Regular,0,Books,Social Media
CUST02888,Rajesh Verma,user2888@email.com,34,Male,Bihar,Muzaffarpur,719016,2018-03-31,10-20L,New,0,Sports & Fitness,Organic Search
CUST02889,Varun Malhotra,user2889@email.com,37,Male,Kerala,Kochi,375198,2021-05-02,>20L,Regular,0,Books,Organic Search
CUST02890,Mihir Pandey,user2890@email.com,53,Female,Gujarat,Surat,236245,2023-06-26,<3L,Regular,1,Automotive,Email Campaign
CUST02891,Ananya Iyer,user2891@email.com,39,Female,Rajasthan,Jaipur,213589,2021-10-26,3-6L,Regular,0,Electronics,Email Campaign
CUST02892,Rahul Sharma,user2892@email.com,44,Female,Maharashtra,Pune,193312,2022-10-21,<3L,VIP,0,Books,Paid Ads
CUST02893,Aditya Iyer,user2893@email.com,23,Female,Punjab,Chandigarh,666605,2019-08-19,<3L,Premium,0,Fashion,App Store
CUST02894,Aarav Trivedi,user2894@email.com,27,Male,Haryana,Rohtak,385335,2021-09-02,3-6L,New,0,Books,Organic Search
CUST02895,Shreya Sharma,user2895@email.com,31,Male,Punjab,Jalandhar,299088,2018-03-08,>20L,Premium,0,Sports & Fitness,Paid Ads
CUST02896,Aarav Nair,user2896@email.com,41,Female,Uttar Pradesh,Agra,373280,2022-08-28,3-6L,Regular,0,Grocery,Email Campaign
CUST02897,Varun Singh,user2897@email.com,34,Female,Andhra Pradesh,Guntur,829842,2021-12-01,6-10L,New,0,Home & Kitchen,Organic Search
CUST02898,Aditi Trivedi,user2898@email.com,36,Male,Uttar Pradesh,Allahabad,133039,2019-08-07,10-20L,Premium,1,Beauty & Health,Referral
CUST02899,Amit Kumar,user2899@email.com,50,Female,Telangana,Karimnagar,398938,2018-05-12,10-20L,New,0,Automotive,Email Campaign
CUST02900,Rahul Verma,user2900@email.com,36,Male,Andhra Pradesh,Nellore,885994,2021-07-16,3-6L,Premium,1,Automotive,Paid Ads
CUST02901,Akash Mishra,user2901@email.com,47,Male,Maharashtra,Thane,939789,2018-07-21,10-20L,New,0,Office Supplies,Organic Search
CUST02902,Mihir Patel,user2902@email.com,28,Male,Delhi,Faridabad,441529,2023-05-27,3-6L,New,1,Home & Kitchen,Organic Search
CUST02903,Ishaan Verma,user2903@email.com,33,Male,Uttar Pradesh,Varanasi,381530,2023-01-24,6-10L,Premium,0,Automotive,Social Media
CUST02904,Priya Agarwal,user2904@email.com,59,Female,Bihar,Gaya,469965,2018-06-18,6-10L,Premium,1,Fashion,App Store
CUST02905,Meera Sharma,user2905@email.com,40,Male,Kerala,Kollam,200058,2021-05-16,6-10L,Regular,1,Sports & Fitness,Referral
CUST02906,Amit Verma,user2906@email.com,50,Male,Karnataka,Mysuru,491243,2018-01-12,6-10L,Premium,0,Books,Email Campaign
CUST02907,Kavya Sharma,user2907@email.com,60,Female,Telangana,Khammam,760545,2021-06-28,10-20L,New,0,Grocery,Paid Ads
CUST02908,Karan Mishra,user2908@email.com,60,Male,Bihar,Gaya,530265,2021-05-04,3-6L,VIP,0,Office Supplies,Paid Ads
CUST02909,Anjali Pandey,user2909@email.com,34,Female,Delhi,New Delhi,474902,2018-02-02,6-10L,Regular,0,Home & Kitchen,Social Media
CUST02910,Rohit Joshi,user2910@email.com,43,Male,Kerala,Thrissur,815572,2021-12-29,>20L,Regular,0,Home & Kitchen,Referral
CUST02911,Rajesh Patel,user2911@email.com,18,Male,West Bengal,Asansol,633869,2023-12-11,>20L,Premium,0,Books,Email Campaign
CUST02912,Kavya Malhotra,user2912@email.com,24,Male,Karnataka,Mangaluru,223400,2018-12-21,3-6L,New,1,Books,Paid Ads
CUST02913,Karan Iyer,user2913@email.com,38,Female,Gujarat,Vadodara,279982,2020-10-27,6-10L,Regular,0,Office Supplies,Organic Search
CUST02914,Aditya Joshi,user2914@email.com,53,Male,Bihar,Gaya,742332,2021-08-23,10-20L,New,0,Electronics,Paid Ads
CUST02915,Tanvi Pandey,user2915@email.com,27,Female,Andhra Pradesh,Nellore,257048,2018-08-28,3-6L,New,0,Sports & Fitness,Referral
CUST02916,Priya Banerjee,user2916@email.com,41,Female,Punjab,Jalandhar,684670,2019-07-20,3-6L,Premium,1,Books,Email Campaign
CUST02917,Rohit Pillai,user2917@email.com,35,Female,Gujarat,Surat,267661,2022-03-05,10-20L,Regular,0,Home & Kitchen,Social Media
CUST02918,Deepika Pillai,user2918@email.com,30,Male,Karnataka,Bengaluru,251313,2022-04-17,6-10L,VIP,1,Sports & Fitness,Social Media
CUST02919,Sunita Malhotra,user2919@email.com,38,Male,Bihar,Gaya,642835,2018-12-07,<3L,Regular,0,Automotive,Organic Search
CUST02920,Arjun Mehta,user2920@email.com,35,Female,West Bengal,Asansol,597689,2023-07-15,3-6L,Premium,0,Automotive,Referral
CUST02921,Aarav Iyer,user2921@email.com,41,Male,Maharashtra,Pune,609506,2023-05-17,<3L,Premium,0,Fashion,Social Media
CUST02922,Divya Singh,user2922@email.com,53,Male,Maharashtra,Mumbai,707352,2021-11-15,6-10L,VIP,0,Grocery,Organic Search
CUST02923,Aarav Kumar,user2923@email.com,38,Male,Telangana,Karimnagar,682144,2021-09-26,<3L,New,0,Fashion,Referral
CUST02924,Sanjay Iyer,user2924@email.com,58,Female,Punjab,Ludhiana,409058,2019-05-31,>20L,Regular,0,Electronics,Paid Ads
CUST02925,Akash Kumar,user2925@email.com,40,Male,Karnataka,Mangaluru,734778,2022-01-04,6-10L,Regular,0,Toys & Games,Referral
CUST02926,Kavya Patel,user2926@email.com,59,Female,Haryana,Hisar,122743,2019-06-22,6-10L,Premium,0,Electronics,Referral
CUST02927,Amit Mishra,user2927@email.com,22,Female,West Bengal,Durgapur,944762,2019-07-09,3-6L,VIP,1,Automotive,Social Media
CUST02928,Yash Trivedi,user2928@email.com,19,Male,Bihar,Patna,949905,2023-05-11,6-10L,New,0,Home & Kitchen,Paid Ads
CUST02929,Amit Gupta,user2929@email.com,37,Male,Uttar Pradesh,Varanasi,339196,2023-12-12,<3L,VIP,0,Fashion,Social Media
CUST02930,Anjali Mehta,user2930@email.com,58,Female,Tamil Nadu,Madurai,684094,2020-01-06,6-10L,New,1,Automotive,Paid Ads
CUST02931,Yash Agarwal,user2931@email.com,53,Female,West Bengal,Kolkata,866588,2018-04-22,6-10L,New,1,Beauty & Health,Email Campaign
CUST02932,Ishaan Iyer,user2932@email.com,27,Other,Telangana,Warangal,756885,2020-08-31,>20L,Regular,0,Electronics,Paid Ads
CUST02933,Rohit Singh,user2933@email.com,37,Female,Haryana,Hisar,615654,2020-09-23,6-10L,Premium,1,Automotive,Email Campaign
CUST02934,Ananya Iyer,user2934@email.com,26,Female,Karnataka,Mangaluru,892688,2020-04-12,3-6L,Regular,1,Books,Social Media
CUST02935,Akash Shah,user2935@email.com,44,Female,Rajasthan,Kota,132955,2023-12-07,6-10L,Regular,0,Beauty & Health,Organic Search
CUST02936,Vikram Reddy,user2936@email.com,59,Male,Uttar Pradesh,Lucknow,211364,2021-10-19,6-10L,Regular,0,Fashion,Social Media
CUST02937,Anjali Banerjee,user2937@email.com,22,Female,Haryana,Panipat,112526,2023-09-09,6-10L,New,0,Office Supplies,App Store
CUST02938,Tanvi Mehta,user2938@email.com,45,Female,Delhi,Gurgaon,951274,2023-11-18,3-6L,Premium,0,Grocery,Email Campaign
CUST02939,Sanjay Gupta,user2939@email.com,51,Female,Maharashtra,Thane,439772,2019-03-31,3-6L,Regular,1,Office Supplies,Referral
CUST02940,Sneha Gupta,user2940@email.com,50,Female,Madhya Pradesh,Indore,686594,2018-08-19,<3L,Premium,1,Electronics,Social Media
CUST02941,Varun Kumar,user2941@email.com,58,Female,Delhi,Gurgaon,467312,2020-06-23,<3L,Regular,0,Office Supplies,Organic Search
CUST02942,Divya Verma,user2942@email.com,25,Male,Telangana,Nizamabad,276379,2023-08-04,10-20L,New,1,Office Supplies,Social Media
CUST02943,Rajesh Malhotra,user2943@email.com,48,Male,Uttar Pradesh,Allahabad,591033,2023-06-15,<3L,Regular,0,Electronics,Paid Ads
CUST02944,Rahul Pillai,user2944@email.com,53,Other,Maharashtra,Mumbai,789464,2020-05-26,10-20L,Premium,0,Beauty & Health,Organic Search
CUST02945,Akash Reddy,user2945@email.com,38,Male,Kerala,Kollam,201577,2018-06-03,6-10L,Regular,0,Automotive,Organic Search
CUST02946,Divya Singh,user2946@email.com,36,Male,Andhra Pradesh,Tirupati,370731,2022-05-29,3-6L,Regular,0,Toys & Games,Referral
